Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A Glimpse into&#xa0;Statistical Relational AI: The Power of&#xa0;Indistinguishability,Scalable Uncertainty Management,,,,10.1007/978-3-031-18843-5_1,Tanya Braun,2022,https://link.springer.com/chapter/10.1007/978-3-031-18843-5_1,Conference paper
BDI Multi-agent Based Simulation Model for Social Ecological Systems,"Highlights in Practical Applications of Agents, Multi-Agent Systems, and Trust-worthiness. The PAAMS Collection",,,,10.1007/978-3-030-51999-5_23,Tito Julio MutoElias Buitrago BolivarEnrique González,2020,https://link.springer.com/chapter/10.1007/978-3-030-51999-5_23,Conference paper
Intent Recognition from Speech and Plan Recognition,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_17,Michele PersianiThomas Hellström,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_17,Conference paper
An anytime algorithm for optimal simultaneous coalition structure generation and assignment,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-020-09450-1,Fredrik PräntareFredrik Heintz,2020,https://link.springer.com/article/10.1007/s10458-020-09450-1,Article
Improving coalition structure search with an imperfect algorithm: analysis and evaluation results,Artificial Intelligence Review,,,,10.1007/s10462-020-09850-5,Narayan ChangderSamir AknineAnimesh Dutta,2020,https://link.springer.com/article/10.1007/s10462-020-09850-5,Article
Huber loss based distributed robust learning algorithm for random vector functional-link network,Artificial Intelligence Review,,,,10.1007/s10462-022-10362-7,Jin XieSanyang LiuJiaxi ChenJinping Jia,2022,https://link.springer.com/article/10.1007/s10462-022-10362-7,Article
Towards addressing dynamic multi-agent task allocation in law enforcement,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-021-09494-x,Itshak TkachSofia Amador,2021,https://link.springer.com/article/10.1007/s10458-021-09494-x,Article
UAVs rounding up inspired by communication multi-agent depth deterministic policy gradient,Applied Intelligence,,,,10.1007/s10489-022-03986-3,Longting JiangRuixuan WeiDong Wang,2022,https://link.springer.com/article/10.1007/s10489-022-03986-3,Article
Capturing Dependencies Within Machine Learning via&#xa0;a&#xa0;Formal Process Model,"Leveraging Applications of Formal Methods, Verification and Validation. Adaptation and Learning",,,,10.1007/978-3-031-19759-8_16,Fabian RitzThomy PhanAndreas SedlmeierPhilipp AltmannJan WieghardtReiner SchmidHorst SauerCornel KleinClaudia Linnhoff-PopienThomas Gabor,2022,https://link.springer.com/chapter/10.1007/978-3-031-19759-8_16,Conference paper
Learning Logic Programs Using Neural Networks by&#xa0;Exploiting Symbolic Invariance,Inductive Logic Programming,,,,10.1007/978-3-030-97454-1_15,Yin Jun PhuaKatsumi Inoue,2022,https://link.springer.com/chapter/10.1007/978-3-030-97454-1_15,Conference paper
A multi-agent-based algorithm for data clustering,Progress in Artificial Intelligence,,,,10.1007/s13748-020-00213-3,Lutiele M. GodoisDiana F. AdamattiLeonardo R. Emmendorfer,2020,https://link.springer.com/article/10.1007/s13748-020-00213-3,Article
A Formation Control Method of&#xa0;AUV Group Combining Consensus Theory and&#xa0;Leader-Follower Method Under Communication Delay,Bio-Inspired Computing: Theories and Applications,,,,10.1007/978-981-19-1253-5_12,Xuan GuoYuepeng ChenGuangyu LuoGuangwu Liu,2022,https://link.springer.com/chapter/10.1007/978-981-19-1253-5_12,Conference paper
Social Rules for Agent Systems,"Coordination, Organizations, Institutions, Norms, and Ethics for Governance of Multi-Agent Systems XIII",,,,10.1007/978-3-030-72376-7_10,René MellemaMaarten JensenFrank Dignum,2021,https://link.springer.com/chapter/10.1007/978-3-030-72376-7_10,Conference paper
Implementing Ethical Governors in BDI,Engineering Multi-Agent Systems,,,,10.1007/978-3-030-97457-2_2,Rafael C. CardosoAngelo FerrandoLouise A. DennisMichael Fisher,2022,https://link.springer.com/chapter/10.1007/978-3-030-97457-2_2,Conference paper
Towards Reinforcement Learning-based Aggregate Computing,Coordination Models and Languages,,,,10.1007/978-3-031-08143-9_5,Gianluca AguzziRoberto CasadeiMirko Viroli,2022,https://link.springer.com/chapter/10.1007/978-3-031-08143-9_5,Conference paper
Multi-class classification of COVID-19 documents using machine learning algorithms,Journal of Intelligent Information Systems,,,,10.1007/s10844-022-00768-8,Gollam RabbyPetr Berka,2022,https://link.springer.com/article/10.1007/s10844-022-00768-8,Article
An Inverse Mapping with Manifold Alignment for Zero-Shot Learning,MultiMedia Modeling,,,,10.1007/978-3-030-37734-2_33,Xixun WuBinheng SongZhixiang WangChun Yuan,2020,https://link.springer.com/chapter/10.1007/978-3-030-37734-2_33,Conference paper
Pepper as a Storyteller: Exploring the Effect of Human vs. Robot Voice on Children’s Emotional Experience,Human-Computer Interaction – INTERACT 2021,,,,10.1007/978-3-030-85616-8_27,Berardina De CarolisFrancesca D’ErricoVeronica Rossano,2021,https://link.springer.com/chapter/10.1007/978-3-030-85616-8_27,Conference paper
A Modified Deep Q-Network Algorithm Applied to the Evacuation Problem,Computational Science – ICCS 2021,,,,10.1007/978-3-030-77964-1_20,Marcin Skulimowski,2021,https://link.springer.com/chapter/10.1007/978-3-030-77964-1_20,Conference paper
ROSMonitoring: A Runtime Verification Framework for ROS,Towards Autonomous Robotic Systems,,,,10.1007/978-3-030-63486-5_40,Angelo FerrandoRafael C. CardosoMichael FisherDavide AnconaLuca FranceschiniViviana Mascardi,2020,https://link.springer.com/chapter/10.1007/978-3-030-63486-5_40,Conference paper
Autonomous weapon systems and the claim-rights of innocents on the battlefield,AI and Ethics,,,,10.1007/s43681-021-00119-3,Hunter Cantrell,2021,https://link.springer.com/article/10.1007/s43681-021-00119-3,Article
Continual Representation Learning via Auto-Weighted Latent Embeddings on Person ReID,Pattern Recognition and Computer Vision,,,,10.1007/978-3-030-88010-1_50,Tianjun HuangWeiwei QuJianguo Zhang,2021,https://link.springer.com/chapter/10.1007/978-3-030-88010-1_50,Conference paper
Task-Based Ad-hoc Teamwork with&#xa0;Adversary,Towards Autonomous Robotic Systems,,,,10.1007/978-3-030-89177-0_8,Elnaz ShafipourSaber Fallah,2021,https://link.springer.com/chapter/10.1007/978-3-030-89177-0_8,Conference paper
Machine Learning-Based Open Framework for Multiresolution Multiagent Simulation,Modelling and Simulation for Autonomous Systems,,,,10.1007/978-3-030-43890-6_17,Dariusz PierzchałaPrzemysław Czuba,2020,https://link.springer.com/chapter/10.1007/978-3-030-43890-6_17,Conference paper
Webly Supervised Semantic Embeddings for Large Scale Zero-Shot Learning,Computer Vision – ACCV 2020,,,,10.1007/978-3-030-69544-6_31,Yannick Le CacheuxAdrian PopescuHervé Le Borgne,2021,https://link.springer.com/chapter/10.1007/978-3-030-69544-6_31,Conference paper
Towards Temporally Uncertain Explainable AI Planning,Distributed Computing and Intelligent Technology,,,,10.1007/978-3-030-94876-4_3,Andrew MurrayBenjamin KrarupMichael Cashmore,2022,https://link.springer.com/chapter/10.1007/978-3-030-94876-4_3,Conference paper
"Morality, Machines, and the Interpretation Problem: A Value-based, Wittgensteinian Approach to Building Moral Agents",Artificial Intelligence XXXIX,,,,10.1007/978-3-031-21441-7_9,Cosmin BadeaGregory Artus,2022,https://link.springer.com/chapter/10.1007/978-3-031-21441-7_9,Conference paper
A distributable event-oriented architecture for activity recognition in smart homes,Journal of Reliable Intelligent Environments,,,,10.1007/s40860-020-00125-y,Cédric DemongivertKévin BouchardSébastien GabouryBruno BouchardMaxime LussierMaxime ParenteauCatherine LalibertéMélanie CoutureNathalie BierSylvain Giroux,2021,https://link.springer.com/article/10.1007/s40860-020-00125-y,Article
On the robustness of consensus-based behaviors for robot swarms,Swarm Intelligence,,,,10.1007/s11721-020-00183-1,Majda MoussaGiovanni Beltrame,2020,https://link.springer.com/article/10.1007/s11721-020-00183-1,Article
POMCP-based decentralized spatial task allocation algorithms for partially observable environments,Applied Intelligence,,,,10.1007/s10489-022-04142-7,Sara AminiMaziar PalhangNasser Mozayani,2022,https://link.springer.com/article/10.1007/s10489-022-04142-7,Article
"The AI Methods, Capabilities and Criticality Grid",KI - Künstliche Intelligenz,,,,10.1007/s13218-021-00736-4,Thomas SchmidWolfgang HildesheimTaras HoloyadKinga Schumacher,2021,https://link.springer.com/article/10.1007/s13218-021-00736-4,Article
News Feed: A Multiagent-Based Push Notification System,Multi-disciplinary Trends in Artificial Intelligence,,,,10.1007/978-3-031-20992-5_11,Chattrakul Sombattheera,2022,https://link.springer.com/chapter/10.1007/978-3-031-20992-5_11,Conference paper
Augmented Learning and Data Filtering: Knowledge Management and Discovery,Artificial Intelligence for Knowledge Management,,,,10.1007/978-3-030-52903-1_8,Cyrus F. NouraniEunika Mercier-Laurent,2020,https://link.springer.com/chapter/10.1007/978-3-030-52903-1_8,Conference paper
Self-supervised Continual Learning for&#xa0;Object Recognition in&#xa0;Image Sequences,Neural Information Processing,,,,10.1007/978-3-030-92307-5_28,Ruiqi DaiMathieu LefortFrédéric ArmettaMathieu GuillerminStefan Duffner,2021,https://link.springer.com/chapter/10.1007/978-3-030-92307-5_28,Conference paper
An Ant Colony Optimization Based Approach for Binary Search,Advances in Swarm Intelligence,,,,10.1007/978-3-030-78743-1_28,N. K. SreelajaN. K. Sreeja,2021,https://link.springer.com/chapter/10.1007/978-3-030-78743-1_28,Conference paper
Towards designing a generic and comprehensive deep reinforcement learning framework,Applied Intelligence,,,,10.1007/s10489-022-03550-z,Ngoc Duy NguyenThanh Thi NguyenNhat Truong PhamHai NguyenDang Tu NguyenThanh Dang NguyenChee Peng LimMichael JohnstoneAsim BhattiDouglas CreightonSaeid Nahavandi,2022,https://link.springer.com/article/10.1007/s10489-022-03550-z,Article
An Experimental Toolchain for&#xa0;Strategy Synthesis with&#xa0;Spatial Properties,"Leveraging Applications of Formal Methods, Verification and Validation. Adaptation and Learning",,,,10.1007/978-3-031-19759-8_10,Davide BasileMaurice H. ter BeekVincenzo Ciancia,2022,https://link.springer.com/chapter/10.1007/978-3-031-19759-8_10,Conference paper
ZNN-Based High-Order Model-Free Adaptative Iterative Learning Control of Ankle Rehabilitation Robot Driven by Pneumatic Artificial Muscles,Intelligent Robotics and Applications,,,,10.1007/978-3-031-13822-5_69,Xianliang XieQuan LiuWei MengQingsong Ai,2022,https://link.springer.com/chapter/10.1007/978-3-031-13822-5_69,Conference paper
Systematic Approach to Engineer Decentralized Self-adaptive Systems,Software Architecture,,,,10.1007/978-3-030-59155-7_4,Federico Quin,2020,https://link.springer.com/chapter/10.1007/978-3-030-59155-7_4,Conference paper
Planning for potential: efficient safe reinforcement learning,Machine Learning,,,,10.1007/s10994-022-06143-6,Floris den HengstVincent François-LavetMark HoogendoornFrank van Harmelen,2022,https://link.springer.com/article/10.1007/s10994-022-06143-6,Article
Variable Response Duration Promotes Self-organization in Decentralized Swarms,Bioinspired Optimization Methods and Their Applications,,,,10.1007/978-3-030-63710-1_2,Kaelan EngholdtH. David MathiasAnnie S. Wu,2020,https://link.springer.com/chapter/10.1007/978-3-030-63710-1_2,Conference paper
Gradient Bias to Solve the Generalization Limit of Genetic Algorithms Through Hybridization with Reinforcement Learning,"Machine Learning, Optimization, and Data Science",,,,10.1007/978-3-030-64583-0_26,Federico EspositiAndrea Bonarini,2020,https://link.springer.com/chapter/10.1007/978-3-030-64583-0_26,Conference paper
"John Searle’s Chinese Room, and Its Predecessor, a Short Story “The Game” by Anatoly Dneprov",Artificial Intelligence Research,,,,10.1007/978-3-030-95070-5_1,Konstantin V. Azarov,2022,https://link.springer.com/chapter/10.1007/978-3-030-95070-5_1,Conference paper
Strategic voting in the lab: compromise and leader bias behavior,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-020-09446-x,Reshef MeirKobi GalMaor Tal,2020,https://link.springer.com/article/10.1007/s10458-020-09446-x,Article
Anatomy of a Digital Assistant,Advances in Production Management Systems. Artificial Intelligence for Sustainable and Resilient Production Systems,,,,10.1007/978-3-030-85910-7_34,Stefan WellsandtKarl HribernikKlaus-Dieter Thoben,2021,https://link.springer.com/chapter/10.1007/978-3-030-85910-7_34,Conference paper
Continual Learning Based on&#xa0;Knowledge Distillation and&#xa0;Representation Learning,Artificial Neural Networks and Machine Learning – ICANN 2022,,,,10.1007/978-3-031-15937-4_3,Xiu-yan ChenJian-wei LiuWen-tao Li,2022,https://link.springer.com/chapter/10.1007/978-3-031-15937-4_3,Conference paper
A Review of Client Scheduling Strategies in Federated Learning,Advances in Artificial Intelligence and Security,,,,10.1007/978-3-031-06761-7_15,Zhikai YangYaping LiuShuo ZhangXingyu LvFangyu Shen,2022,https://link.springer.com/chapter/10.1007/978-3-031-06761-7_15,Conference paper
A Conversational Digital Assistant for Intelligent Process Automation,Business Process Management: Blockchain and Robotic Process Automation Forum,,,,10.1007/978-3-030-58779-6_6,Yara RizkVatche IsahagianScott BoagYasaman KhazaeniMerve UnuvarVinod MuthusamyRania Khalaf,2020,https://link.springer.com/chapter/10.1007/978-3-030-58779-6_6,Conference paper
Reinforcement learning in robotic applications: a comprehensive survey,Artificial Intelligence Review,,,,10.1007/s10462-021-09997-9,Bharat SinghRajesh KumarVinay Pratap Singh,2021,https://link.springer.com/article/10.1007/s10462-021-09997-9,Article
Swarm of Satellites: Implementation and Experimental Study of Multi-Agent Solution for Adaptive Scheduling of Large-Scale Space Observation Systems,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Social Good. The PAAMS Collection",,,,10.1007/978-3-030-85739-4_22,Petr SkobelevElena SimonovaVladimir GaluzinAnastasiya GalitskayaVitaly Travin,2021,https://link.springer.com/chapter/10.1007/978-3-030-85739-4_22,Conference paper
Deep multiagent reinforcement learning: challenges and directions,Artificial Intelligence Review,,,,10.1007/s10462-022-10299-x,Annie WongThomas BäckAnna V. KononovaAske Plaat,2022,https://link.springer.com/article/10.1007/s10462-022-10299-x,Article
Trajectory planning for mobile manipulators including Manipulability Percentage Index,International Journal of Intelligent Robotics and Applications,,,,10.1007/s41315-021-00190-3,Isma Akli,2021,https://link.springer.com/article/10.1007/s41315-021-00190-3,Article
Re-weighting regression and sparsity regularization for multi-view classification,Applied Intelligence,,,,10.1007/s10489-021-02860-y,Zhi WangMin MenPing Zhong,2021,https://link.springer.com/article/10.1007/s10489-021-02860-y,Article
Evaluating Crowdshipping Systems with&#xa0;Agent-Based Simulation,Multi-Agent Systems and Agreement Technologies,,,,10.1007/978-3-030-66412-1_25,Jeremias DötterlRalf BrunsJürgen DunkelSascha Ossowski,2020,https://link.springer.com/chapter/10.1007/978-3-030-66412-1_25,Conference paper
Research on Path Planning Optimization of Intelligent Robot in Warehouse Fire Fighting Scene,Artificial Intelligence for Communications and Networks,,,,10.1007/978-3-030-90199-8_5,Qingshui XueZongyang HouHaifeng MaXingzhong JuHaozhi ZhuYue Sun,2021,https://link.springer.com/chapter/10.1007/978-3-030-90199-8_5,Conference paper
Some Technical Challenges in Designing an Artificial Moral Agent,Artificial Intelligence and Soft Computing,,,,10.1007/978-3-030-61534-5_43,Jarek Gryz,2020,https://link.springer.com/chapter/10.1007/978-3-030-61534-5_43,Conference paper
